,p1,p2,p3,p4,ll
393,0.01,0.28500000000000003,0.4850000000000002,0.21999999999999975,-768.650238737654
394,0.01,0.28500000000000003,0.5100000000000002,0.19499999999999973,-799.6463590129033
395,0.01,0.28500000000000003,0.5350000000000003,0.1699999999999997,-838.0223835887904
396,0.01,0.28500000000000003,0.5600000000000003,0.14499999999999968,-885.9189456435291
397,0.01,0.28500000000000003,0.5850000000000003,0.11999999999999966,-946.7221691975595
398,0.01,0.28500000000000003,0.6100000000000003,0.09499999999999964,-1026.2381946950582
399,0.01,0.28500000000000003,0.6350000000000003,0.06999999999999962,-1135.70001325909
400,0.01,0.28500000000000003,0.6600000000000004,0.044999999999999596,-1301.6690161433855
401,0.01,0.28500000000000003,0.6850000000000004,0.019999999999999574,-1619.740849840987
402,0.01,0.31000000000000005,0.01,0.6699999999999999,-817.5985657146474
403,0.01,0.31000000000000005,0.035,0.6449999999999999,-790.2160207780546
404,0.01,0.31000000000000005,0.060000000000000005,0.6199999999999999,-766.3797056557175
405,0.01,0.31000000000000005,0.085,0.595,-745.7670587771318
406,0.01,0.31000000000000005,0.11000000000000001,0.57,-728.1292467645831
407,0.01,0.31000000000000005,0.135,0.5449999999999999,-713.2771376134339
408,0.01,0.31000000000000005,0.16,0.5199999999999999,-701.0716222263769
409,0.01,0.31000000000000005,0.185,0.4949999999999999,-691.4171237232183
410,0.01,0.31000000000000005,0.21,0.47,-684.2575846030575
411,0.01,0.31000000000000005,0.235,0.44499999999999995,-679.5745300151623
412,0.01,0.31000000000000005,0.26,0.41999999999999993,-677.387039661786
413,0.01,0.31000000000000005,0.28500000000000003,0.3949999999999999,-677.7536678276103
414,0.01,0.31000000000000005,0.31000000000000005,0.3699999999999999,-680.7765700467023
415,0.01,0.31000000000000005,0.3350000000000001,0.34499999999999986,-686.6083697930848
416,0.01,0.31000000000000005,0.3600000000000001,0.31999999999999984,-695.4626915886769
417,0.01,0.31000000000000005,0.3850000000000001,0.2949999999999998,-707.6299016700449
418,0.01,0.31000000000000005,0.41000000000000014,0.2699999999999998,-723.5006232239098
419,0.01,0.31000000000000005,0.43500000000000016,0.24499999999999977,-743.6014001405788
420,0.01,0.31000000000000005,0.4600000000000002,0.21999999999999975,-768.650238737654
421,0.01,0.31000000000000005,0.4850000000000002,0.19499999999999973,-799.6463590129033
422,0.01,0.31000000000000005,0.5100000000000002,0.1699999999999997,-838.0223835887904
423,0.01,0.31000000000000005,0.5350000000000003,0.14499999999999968,-885.9189456435291
424,0.01,0.31000000000000005,0.5600000000000003,0.11999999999999966,-946.7221691975595
425,0.01,0.31000000000000005,0.5850000000000003,0.09499999999999964,-1026.2381946950582
426,0.01,0.31000000000000005,0.6100000000000003,0.06999999999999962,-1135.70001325909
427,0.01,0.31000000000000005,0.6350000000000003,0.044999999999999596,-1301.6690161433855
428,0.01,0.31000000000000005,0.6600000000000004,0.019999999999999574,-1619.740849840987
429,0.01,0.3350000000000001,0.01,0.6449999999999999,-790.2160207780546
430,0.01,0.3350000000000001,0.035,0.6199999999999999,-766.3797056557175
431,0.01,0.3350000000000001,0.060000000000000005,0.595,-745.7670587771318
432,0.01,0.3350000000000001,0.085,0.5699999999999998,-728.1292467645831
433,0.01,0.3350000000000001,0.11000000000000001,0.5449999999999999,-713.2771376134339
434,0.01,0.3350000000000001,0.135,0.5199999999999999,-701.0716222263769
435,0.01,0.3350000000000001,0.16,0.4949999999999999,-691.4171237232183
436,0.01,0.3350000000000001,0.185,0.47,-684.2575846030575
437,0.01,0.3350000000000001,0.21,0.44499999999999995,-679.5745300151623
438,0.01,0.3350000000000001,0.235,0.41999999999999993,-677.387039661786
439,0.01,0.3350000000000001,0.26,0.3949999999999999,-677.7536678276103
440,0.01,0.3350000000000001,0.28500000000000003,0.3699999999999999,-680.7765700467023
441,0.01,0.3350000000000001,0.31000000000000005,0.34499999999999986,-686.6083697930848
442,0.01,0.3350000000000001,0.3350000000000001,0.31999999999999984,-695.4626915886769
443,0.01,0.3350000000000001,0.3600000000000001,0.2949999999999998,-707.6299016700449
444,0.01,0.3350000000000001,0.3850000000000001,0.2699999999999998,-723.5006232239098
445,0.01,0.3350000000000001,0.41000000000000014,0.24499999999999977,-743.6014001405788
446,0.01,0.3350000000000001,0.43500000000000016,0.21999999999999975,-768.650238737654
447,0.01,0.3350000000000001,0.4600000000000002,0.19499999999999973,-799.6463590129033
448,0.01,0.3350000000000001,0.4850000000000002,0.1699999999999997,-838.0223835887904
449,0.01,0.3350000000000001,0.5100000000000002,0.14499999999999968,-885.9189456435291
450,0.01,0.3350000000000001,0.5350000000000003,0.11999999999999966,-946.7221691975595
451,0.01,0.3350000000000001,0.5600000000000003,0.09499999999999964,-1026.2381946950582
452,0.01,0.3350000000000001,0.5850000000000003,0.06999999999999962,-1135.70001325909
453,0.01,0.3350000000000001,0.6100000000000003,0.044999999999999596,-1301.6690161433855
454,0.01,0.3350000000000001,0.6350000000000003,0.019999999999999574,-1619.740849840987
455,0.01,0.3600000000000001,0.01,0.6199999999999999,-766.3797056557175
456,0.01,0.3600000000000001,0.035,0.5949999999999999,-745.7670587771318
457,0.01,0.3600000000000001,0.060000000000000005,0.5699999999999998,-728.1292467645831
458,0.01,0.3600000000000001,0.085,0.5449999999999999,-713.2771376134339
459,0.01,0.3600000000000001,0.11000000000000001,0.5199999999999999,-701.0716222263769
460,0.01,0.3600000000000001,0.135,0.4949999999999999,-691.4171237232183
461,0.01,0.3600000000000001,0.16,0.46999999999999986,-684.2575846030575
462,0.01,0.3600000000000001,0.185,0.44499999999999984,-679.5745300151623
463,0.01,0.3600000000000001,0.21,0.41999999999999993,-677.387039661786
464,0.01,0.3600000000000001,0.235,0.3949999999999999,-677.7536678276103
465,0.01,0.3600000000000001,0.26,0.3699999999999999,-680.7765700467023
466,0.01,0.3600000000000001,0.28500000000000003,0.34499999999999986,-686.6083697930848
467,0.01,0.3600000000000001,0.31000000000000005,0.31999999999999984,-695.4626915886769
468,0.01,0.3600000000000001,0.3350000000000001,0.2949999999999998,-707.6299016700449
469,0.01,0.3600000000000001,0.3600000000000001,0.2699999999999998,-723.5006232239098
470,0.01,0.3600000000000001,0.3850000000000001,0.24499999999999977,-743.6014001405788
471,0.01,0.3600000000000001,0.41000000000000014,0.21999999999999975,-768.650238737654
472,0.01,0.3600000000000001,0.43500000000000016,0.19499999999999973,-799.6463590129033
473,0.01,0.3600000000000001,0.4600000000000002,0.1699999999999997,-838.0223835887904
474,0.01,0.3600000000000001,0.4850000000000002,0.14499999999999968,-885.9189456435291
475,0.01,0.3600000000000001,0.5100000000000002,0.11999999999999966,-946.7221691975595
476,0.01,0.3600000000000001,0.5350000000000003,0.09499999999999964,-1026.2381946950582
477,0.01,0.3600000000000001,0.5600000000000003,0.06999999999999962,-1135.70001325909
478,0.01,0.3600000000000001,0.5850000000000003,0.044999999999999596,-1301.6690161433855
479,0.01,0.3600000000000001,0.6100000000000003,0.019999999999999574,-1619.740849840987
480,0.01,0.3850000000000001,0.01,0.5949999999999999,-745.7670587771318
481,0.01,0.3850000000000001,0.035,0.5699999999999998,-728.1292467645831
482,0.01,0.3850000000000001,0.060000000000000005,0.5449999999999999,-713.2771376134339
483,0.01,0.3850000000000001,0.085,0.5199999999999998,-701.0716222263769
484,0.01,0.3850000000000001,0.11000000000000001,0.4949999999999999,-691.4171237232183
485,0.01,0.3850000000000001,0.135,0.46999999999999986,-684.2575846030575
486,0.01,0.3850000000000001,0.16,0.44499999999999984,-679.5745300151623
487,0.01,0.3850000000000001,0.185,0.41999999999999993,-677.387039661786
488,0.01,0.3850000000000001,0.21,0.3949999999999999,-677.7536678276103
489,0.01,0.3850000000000001,0.235,0.3699999999999999,-680.7765700467023
490,0.01,0.3850000000000001,0.26,0.34499999999999986,-686.6083697930848
491,0.01,0.3850000000000001,0.28500000000000003,0.31999999999999984,-695.4626915886769
492,0.01,0.3850000000000001,0.31000000000000005,0.2949999999999998,-707.6299016700449
493,0.01,0.3850000000000001,0.3350000000000001,0.2699999999999998,-723.5006232239098
494,0.01,0.3850000000000001,0.3600000000000001,0.24499999999999977,-743.6014001405788
495,0.01,0.3850000000000001,0.3850000000000001,0.21999999999999975,-768.650238737654
496,0.01,0.3850000000000001,0.41000000000000014,0.19499999999999973,-799.6463590129033
497,0.01,0.3850000000000001,0.43500000000000016,0.1699999999999997,-838.0223835887904
498,0.01,0.3850000000000001,0.4600000000000002,0.14499999999999968,-885.9189456435291
499,0.01,0.3850000000000001,0.4850000000000002,0.11999999999999966,-946.7221691975595
500,0.01,0.3850000000000001,0.5100000000000002,0.09499999999999964,-1026.2381946950582
501,0.01,0.3850000000000001,0.5350000000000003,0.06999999999999962,-1135.70001325909
502,0.01,0.3850000000000001,0.5600000000000003,0.044999999999999596,-1301.6690161433855
503,0.01,0.3850000000000001,0.5850000000000003,0.019999999999999574,-1619.740849840987
504,0.01,0.41000000000000014,0.01,0.5699999999999998,-728.1292467645831
505,0.01,0.41000000000000014,0.035,0.5449999999999998,-713.2771376134339
506,0.01,0.41000000000000014,0.060000000000000005,0.5199999999999998,-701.0716222263769
507,0.01,0.41000000000000014,0.085,0.4949999999999999,-691.4171237232183
508,0.01,0.41000000000000014,0.11000000000000001,0.46999999999999986,-684.2575846030575
509,0.01,0.41000000000000014,0.135,0.44499999999999984,-679.5745300151623
510,0.01,0.41000000000000014,0.16,0.4199999999999998,-677.387039661786
511,0.01,0.41000000000000014,0.185,0.3949999999999998,-677.7536678276103
512,0.01,0.41000000000000014,0.21,0.3699999999999999,-680.7765700467023
513,0.01,0.41000000000000014,0.235,0.34499999999999986,-686.6083697930848
514,0.01,0.41000000000000014,0.26,0.31999999999999984,-695.4626915886769
515,0.01,0.41000000000000014,0.28500000000000003,0.2949999999999998,-707.6299016700449
516,0.01,0.41000000000000014,0.31000000000000005,0.2699999999999998,-723.5006232239098
517,0.01,0.41000000000000014,0.3350000000000001,0.24499999999999977,-743.6014001405788
518,0.01,0.41000000000000014,0.3600000000000001,0.21999999999999975,-768.650238737654
519,0.01,0.41000000000000014,0.3850000000000001,0.19499999999999973,-799.6463590129033
520,0.01,0.41000000000000014,0.41000000000000014,0.1699999999999997,-838.0223835887904
521,0.01,0.41000000000000014,0.43500000000000016,0.14499999999999968,-885.9189456435291
522,0.01,0.41000000000000014,0.4600000000000002,0.11999999999999966,-946.7221691975595
523,0.01,0.41000000000000014,0.4850000000000002,0.09499999999999964,-1026.2381946950582
524,0.01,0.41000000000000014,0.5100000000000002,0.06999999999999962,-1135.70001325909
525,0.01,0.41000000000000014,0.5350000000000003,0.044999999999999596,-1301.6690161433855
526,0.01,0.41000000000000014,0.5600000000000003,0.019999999999999574,-1619.740849840987
527,0.01,0.43500000000000016,0.01,0.5449999999999998,-713.2771376134339
528,0.01,0.43500000000000016,0.035,0.5199999999999998,-701.0716222263769
529,0.01,0.43500000000000016,0.060000000000000005,0.4949999999999998,-691.4171237232183
530,0.01,0.43500000000000016,0.085,0.46999999999999986,-684.2575846030575
531,0.01,0.43500000000000016,0.11000000000000001,0.44499999999999984,-679.5745300151623
532,0.01,0.43500000000000016,0.135,0.4199999999999998,-677.387039661786
533,0.01,0.43500000000000016,0.16,0.3949999999999998,-677.7536678276103
534,0.01,0.43500000000000016,0.185,0.3699999999999999,-680.7765700467023
535,0.01,0.43500000000000016,0.21,0.34499999999999986,-686.6083697930848
536,0.01,0.43500000000000016,0.235,0.31999999999999984,-695.4626915886769
537,0.01,0.43500000000000016,0.26,0.2949999999999998,-707.6299016700449
538,0.01,0.43500000000000016,0.28500000000000003,0.2699999999999998,-723.5006232239098
539,0.01,0.43500000000000016,0.31000000000000005,0.24499999999999977,-743.6014001405788
540,0.01,0.43500000000000016,0.3350000000000001,0.21999999999999975,-768.650238737654
541,0.01,0.43500000000000016,0.3600000000000001,0.19499999999999973,-799.6463590129033
542,0.01,0.43500000000000016,0.3850000000000001,0.1699999999999997,-838.0223835887904
543,0.01,0.43500000000000016,0.41000000000000014,0.14499999999999968,-885.9189456435291
544,0.01,0.43500000000000016,0.43500000000000016,0.11999999999999966,-946.7221691975595
545,0.01,0.43500000000000016,0.4600000000000002,0.09499999999999964,-1026.2381946950582
546,0.01,0.43500000000000016,0.4850000000000002,0.06999999999999962,-1135.70001325909
547,0.01,0.43500000000000016,0.5100000000000002,0.044999999999999596,-1301.6690161433855
548,0.01,0.43500000000000016,0.5350000000000003,0.019999999999999574,-1619.740849840987
549,0.01,0.4600000000000002,0.01,0.5199999999999998,-701.0716222263769
550,0.01,0.4600000000000002,0.035,0.4949999999999998,-691.4171237232183
551,0.01,0.4600000000000002,0.060000000000000005,0.46999999999999975,-684.2575846030575
552,0.01,0.4600000000000002,0.085,0.44499999999999984,-679.5745300151623
553,0.01,0.4600000000000002,0.11000000000000001,0.4199999999999998,-677.387039661786
554,0.01,0.4600000000000002,0.135,0.3949999999999998,-677.7536678276103
555,0.01,0.4600000000000002,0.16,0.3699999999999998,-680.7765700467023
556,0.01,0.4600000000000002,0.185,0.34499999999999975,-686.6083697930848
557,0.01,0.4600000000000002,0.21,0.31999999999999984,-695.4626915886769
558,0.01,0.4600000000000002,0.235,0.2949999999999998,-707.6299016700449
559,0.01,0.4600000000000002,0.26,0.2699999999999998,-723.5006232239098
560,0.01,0.4600000000000002,0.28500000000000003,0.24499999999999977,-743.6014001405788
561,0.01,0.4600000000000002,0.31000000000000005,0.21999999999999975,-768.650238737654
562,0.01,0.4600000000000002,0.3350000000000001,0.19499999999999973,-799.6463590129033
563,0.01,0.4600000000000002,0.3600000000000001,0.1699999999999997,-838.0223835887904
564,0.01,0.4600000000000002,0.3850000000000001,0.14499999999999968,-885.9189456435291
565,0.01,0.4600000000000002,0.41000000000000014,0.11999999999999966,-946.7221691975595
566,0.01,0.4600000000000002,0.43500000000000016,0.09499999999999964,-1026.2381946950582
567,0.01,0.4600000000000002,0.4600000000000002,0.06999999999999962,-1135.70001325909
568,0.01,0.4600000000000002,0.4850000000000002,0.044999999999999596,-1301.6690161433855
569,0.01,0.4600000000000002,0.5100000000000002,0.019999999999999574,-1619.740849840987
570,0.01,0.4850000000000002,0.01,0.4949999999999998,-691.4171237232183
571,0.01,0.4850000000000002,0.035,0.46999999999999975,-684.2575846030575
572,0.01,0.4850000000000002,0.060000000000000005,0.44499999999999973,-679.5745300151623
573,0.01,0.4850000000000002,0.085,0.4199999999999998,-677.387039661786
574,0.01,0.4850000000000002,0.11000000000000001,0.3949999999999998,-677.7536678276103
575,0.01,0.4850000000000002,0.135,0.3699999999999998,-680.7765700467023
576,0.01,0.4850000000000002,0.16,0.34499999999999975,-686.6083697930848
577,0.01,0.4850000000000002,0.185,0.31999999999999984,-695.4626915886769
578,0.01,0.4850000000000002,0.21,0.2949999999999998,-707.6299016700449
579,0.01,0.4850000000000002,0.235,0.2699999999999998,-723.5006232239098
580,0.01,0.4850000000000002,0.26,0.24499999999999977,-743.6014001405788
581,0.01,0.4850000000000002,0.28500000000000003,0.21999999999999975,-768.650238737654
582,0.01,0.4850000000000002,0.31000000000000005,0.19499999999999973,-799.6463590129033
583,0.01,0.4850000000000002,0.3350000000000001,0.1699999999999997,-838.0223835887904
584,0.01,0.4850000000000002,0.3600000000000001,0.14499999999999968,-885.9189456435291
585,0.01,0.4850000000000002,0.3850000000000001,0.11999999999999966,-946.7221691975595
586,0.01,0.4850000000000002,0.41000000000000014,0.09499999999999964,-1026.2381946950582
587,0.01,0.4850000000000002,0.43500000000000016,0.06999999999999962,-1135.70001325909
588,0.01,0.4850000000000002,0.4600000000000002,0.044999999999999596,-1301.6690161433855
589,0.01,0.4850000000000002,0.4850000000000002,0.019999999999999574,-1619.740849840987
590,0.01,0.5100000000000002,0.01,0.46999999999999975,-684.2575846030575
591,0.01,0.5100000000000002,0.035,0.44499999999999973,-679.5745300151623
592,0.01,0.5100000000000002,0.060000000000000005,0.4199999999999997,-677.387039661786
593,0.01,0.5100000000000002,0.085,0.3949999999999998,-677.7536678276103
594,0.01,0.5100000000000002,0.11000000000000001,0.3699999999999998,-680.7765700467023
595,0.01,0.5100000000000002,0.135,0.34499999999999975,-686.6083697930848
596,0.01,0.5100000000000002,0.16,0.31999999999999973,-695.4626915886769
597,0.01,0.5100000000000002,0.185,0.2949999999999997,-707.6299016700449
598,0.01,0.5100000000000002,0.21,0.2699999999999998,-723.5006232239098
599,0.01,0.5100000000000002,0.235,0.24499999999999977,-743.6014001405788
600,0.01,0.5100000000000002,0.26,0.21999999999999975,-768.650238737654
601,0.01,0.5100000000000002,0.28500000000000003,0.19499999999999973,-799.6463590129033
602,0.01,0.5100000000000002,0.31000000000000005,0.1699999999999997,-838.0223835887904
603,0.01,0.5100000000000002,0.3350000000000001,0.14499999999999968,-885.9189456435291
604,0.01,0.5100000000000002,0.3600000000000001,0.11999999999999966,-946.7221691975595
605,0.01,0.5100000000000002,0.3850000000000001,0.09499999999999964,-1026.2381946950582
606,0.01,0.5100000000000002,0.41000000000000014,0.06999999999999962,-1135.70001325909
607,0.01,0.5100000000000002,0.43500000000000016,0.044999999999999596,-1301.6690161433855
608,0.01,0.5100000000000002,0.4600000000000002,0.019999999999999574,-1619.740849840987
609,0.01,0.5350000000000003,0.01,0.44499999999999973,-679.5745300151623
610,0.01,0.5350000000000003,0.035,0.4199999999999997,-677.387039661786
611,0.01,0.5350000000000003,0.060000000000000005,0.3949999999999997,-677.7536678276103
612,0.01,0.5350000000000003,0.085,0.3699999999999998,-680.7765700467023
613,0.01,0.5350000000000003,0.11000000000000001,0.34499999999999975,-686.6083697930848
614,0.01,0.5350000000000003,0.135,0.31999999999999973,-695.4626915886769
615,0.01,0.5350000000000003,0.16,0.2949999999999997,-707.6299016700449
616,0.01,0.5350000000000003,0.185,0.2699999999999998,-723.5006232239098
617,0.01,0.5350000000000003,0.21,0.24499999999999977,-743.6014001405788
618,0.01,0.5350000000000003,0.235,0.21999999999999975,-768.650238737654
619,0.01,0.5350000000000003,0.26,0.19499999999999973,-799.6463590129033
620,0.01,0.5350000000000003,0.28500000000000003,0.1699999999999997,-838.0223835887904
