,model,numberPoints,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,em_iter,num_points
232,poly6_87150.uai,20,0.3003171273432878,0.7078297259491977,0.29217027405080237,0.6996828726567123,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5270746502409387,0.4729253497590615,0.5125218959271542,17.0,13.0
233,poly6_87150.uai,20,0.2984402775693415,0.7093749063446635,0.2906250936553365,0.7015597224306588,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4865943181641735,0.5270746502409387,0.4729253497590615,0.5134056818358267,19.0,14.0
234,poly6_87150.uai,20,0.2984167300724723,0.7093843113531336,0.2906156886468664,0.7015832699275277,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4865943181641735,0.5270746502409387,0.4729253497590615,0.5134056818358267,24.0,15.0
235,poly6_87150.uai,20,0.2984167300724723,0.7093843113531336,0.2906156886468664,0.7015832699275277,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4865943181641735,0.5270746502409387,0.4729253497590615,0.5134056818358267,20.0,16.0
236,poly6_87150.uai,20,0.2984167300724723,0.7093843113531336,0.2906156886468664,0.7015832699275277,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4865943181641735,0.5270746502409387,0.4729253497590615,0.5134056818358267,14.0,17.0
237,poly6_87150.uai,20,0.2984167300724723,0.7093843113531336,0.2906156886468664,0.7015832699275277,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4865943181641735,0.5270746502409387,0.4729253497590615,0.5134056818358267,31.0,18.0
238,poly6_87150.uai,20,0.2984167300724723,0.7093843113531336,0.2906156886468664,0.7015832699275277,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4865943181641735,0.5270746502409387,0.4729253497590615,0.5134056818358267,22.0,19.0
239,poly6_87150.uai,20,0.2984167300724723,0.7093843113531336,0.2906156886468664,0.7015832699275277,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4865943181641735,0.5270746502409387,0.4729253497590615,0.5134056818358267,20.0,20.0
240,poly6_59370.uai,20,0.4532386743355315,0.4532386743355315,0.5467613256644686,0.5467613256644686,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.45323867433553133,0.45323867433553133,0.5467613256644683,0.5467613256644683,62.0,1.0
241,poly6_59370.uai,20,0.42190435339972326,0.48879567740611995,0.51120432259388,0.5780956466002768,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.45323867433553133,0.4584963132057694,0.5415036867942307,0.5467613256644683,53.0,2.0
